id.exposure	id.outcome	outcome	exposure	method	nsnp	b	se	pval	fdrp
cisIL6R	met-d-IDL_CE_pct	Cholesteryl esters to total lipids ratio in IDL || id:met-d-IDL_CE_pct	cisIL6R	Inverse variance weighted	26	0.19577760876947822	0.03224704596824403	1.269740572544756e-9	6.209031399743857e-7
cisIL6R	met-d-IDL_FC	Free cholesterol in IDL || id:met-d-IDL_FC	cisIL6R	Inverse variance weighted	26	0.06947152231870146	0.025847393687444976	0.007193364848145762	1
cisIL6R	met-d-IDL_FC_pct	Free cholesterol to total lipids ratio in IDL || id:met-d-IDL_FC_pct	cisIL6R	Inverse variance weighted	26	-0.059703263773839305	0.03599079341911608	0.09714637988934746	1
cisIL6R	met-d-IDL_L	Total lipids in IDL || id:met-d-IDL_L	cisIL6R	Inverse variance weighted	26	0.0915960590878774	0.025055394812689674	2.5643916673881044e-4	0.10385786252921823
cisIL6R	met-d-IDL_P	Concentration of IDL particles || id:met-d-IDL_P	cisIL6R	Inverse variance weighted	26	0.07405459069276432	0.02648724439156005	0.0051762037688947455	1
cisIL6R	met-d-IDL_PL	Phospholipids in IDL || id:met-d-IDL_PL	cisIL6R	Inverse variance weighted	26	0.06593953827594325	0.02500351735036774	0.008359094418863549	1
cisIL6R	met-d-IDL_PL_pct	Phospholipids to total lipids ratio in IDL || id:met-d-IDL_PL_pct	cisIL6R	Inverse variance weighted	26	-0.1965979134749163	0.036716457166353085	8.57979265989038e-8	4.1183004767473825e-5
cisIL6R	met-d-IDL_TG	Triglycerides in IDL || id:met-d-IDL_TG	cisIL6R	Inverse variance weighted	26	-0.02184304019941533	0.027652597393446384	0.4295808168194708	1
cisIL6R	met-d-IDL_TG_pct	Triglycerides to total lipids ratio in IDL || id:met-d-IDL_TG_pct	cisIL6R	Inverse variance weighted	26	-0.11261256479460821	0.03497439933880565	0.0012825455310300886	0.4553036635156814
cisIL6R	met-d-Ile	Isoleucine || id:met-d-Ile	cisIL6R	Inverse variance weighted	26	0.03559700649388018	0.0254591555504909	0.16205283751357397	1
cisIL6R	met-d-L_HDL_C	Cholesterol in large HDL || id:met-d-L_HDL_C	cisIL6R	Inverse variance weighted	26	0.015607678330863078	0.02736747165942657	0.5684740118614058	1
cisIL6R	met-d-L_HDL_C_pct	Cholesterol to total lipids ratio in large HDL || id:met-d-L_HDL_C_pct	cisIL6R	Inverse variance weighted	26	0.009316436756914332	0.03449801355694793	0.7871162527687097	1
cisIL6R	met-d-L_HDL_CE	Cholesteryl esters in large HDL || id:met-d-L_HDL_CE	cisIL6R	Inverse variance weighted	26	0.016542486652271052	0.027689918679779883	0.5502275962356187	1
cisIL6R	met-d-L_HDL_CE_pct	Cholesteryl esters to total lipids ratio in large HDL || id:met-d-L_HDL_CE_pct	cisIL6R	Inverse variance weighted	26	0.01843112374145727	0.03229930073343477	0.5682468306692794	1
cisIL6R	met-d-L_HDL_FC	Free cholesterol in large HDL || id:met-d-L_HDL_FC	cisIL6R	Inverse variance weighted	26	0.01277890438461854	0.02636449500600101	0.6278882608530917	1
cisIL6R	met-d-L_HDL_FC_pct	Free cholesterol to total lipids ratio in large HDL || id:met-d-L_HDL_FC_pct	cisIL6R	Inverse variance weighted	26	-0.034134474316309414	0.03853018889319569	0.37566330419880406	1
cisIL6R	met-d-L_HDL_L	Total lipids in large HDL || id:met-d-L_HDL_L	cisIL6R	Inverse variance weighted	26	0.022349725303899465	0.02597253190038378	0.3895058122514132	1
cisIL6R	met-d-L_HDL_P	Concentration of large HDL particles || id:met-d-L_HDL_P	cisIL6R	Inverse variance weighted	26	0.03141726376934825	0.026771224964811942	0.24057692452708465	1
cisIL6R	met-d-L_HDL_PL	Phospholipids in large HDL || id:met-d-L_HDL_PL	cisIL6R	Inverse variance weighted	26	0.021693781039082254	0.024760965530246752	0.38096032454092804	1
cisIL6R	met-d-L_HDL_PL_pct	Phospholipids to total lipids ratio in large HDL || id:met-d-L_HDL_PL_pct	cisIL6R	Inverse variance weighted	26	-0.035403261572997544	0.03857744389069755	0.35876588462765563	1
cisIL6R	met-d-L_HDL_TG	Triglycerides in large HDL || id:met-d-L_HDL_TG	cisIL6R	Inverse variance weighted	26	0.07511421693676106	0.0320009041312314	0.01891240999951232	1
cisIL6R	met-d-L_HDL_TG_pct	Triglycerides to total lipids ratio in large HDL || id:met-d-L_HDL_TG_pct	cisIL6R	Inverse variance weighted	26	0.03236609827010071	0.028484060372753188	0.25583601786557614	1
cisIL6R	met-d-L_LDL_C	Cholesterol in large LDL || id:met-d-L_LDL_C	cisIL6R	Inverse variance weighted	26	0.12665458426486334	0.02562359531226356	7.697336215400746e-7	3.6485373660999533e-4
cisIL6R	met-d-L_LDL_C_pct	Cholesterol to total lipids ratio in large LDL || id:met-d-L_LDL_C_pct	cisIL6R	Inverse variance weighted	26	0.1568003697379958	0.029649897974977652	1.2339434406715275e-7	5.910589080816617e-5
cisIL6R	met-d-L_LDL_CE	Cholesteryl esters in large LDL || id:met-d-L_LDL_CE	cisIL6R	Inverse variance weighted	26	0.1276658657832147	0.02568492181539291	6.679438456578069e-7	3.1794127053311606e-4
cisIL6R	met-d-L_LDL_CE_pct	Cholesteryl esters to total lipids ratio in large LDL || id:met-d-L_LDL_CE_pct	cisIL6R	Inverse variance weighted	26	0.1478133839608451	0.030659464016157965	1.42744436249353e-6	6.68043961646972e-4
cisIL6R	met-d-L_LDL_FC	Free cholesterol in large LDL || id:met-d-L_LDL_FC	cisIL6R	Inverse variance weighted	26	0.12002437905739517	0.025445324024419503	2.394038193228626e-6	0.0011036516070783964
cisIL6R	met-d-L_LDL_FC_pct	Free cholesterol to total lipids ratio in large LDL || id:met-d-L_LDL_FC_pct	cisIL6R	Inverse variance weighted	26	0.05770180325112311	0.03333320097685437	0.08344089046758849	1
cisIL6R	met-d-L_LDL_L	Total lipids in large LDL || id:met-d-L_LDL_L	cisIL6R	Inverse variance weighted	26	0.1215842975900599	0.025663276705070823	2.1618277117440274e-6	0.0010030880582492286
cisIL6R	met-d-L_LDL_P	Concentration of large LDL particles || id:met-d-L_LDL_P	cisIL6R	Inverse variance weighted	26	0.08421916417171518	0.025823382133226182	0.0011088191750313608	0.40250136053638397
cisIL6R	met-d-L_LDL_PL	Phospholipids in large LDL || id:met-d-L_LDL_PL	cisIL6R	Inverse variance weighted	26	0.1162255641661174	0.02572286071445307	6.23156630864805e-6	0.0028228995378175663
cisIL6R	met-d-L_LDL_PL_pct	Phospholipids to total lipids ratio in large LDL || id:met-d-L_LDL_PL_pct	cisIL6R	Inverse variance weighted	26	-0.05449629009076735	0.0366355165617316	0.136875893367731	1
cisIL6R	met-d-L_LDL_TG	Triglycerides in large LDL || id:met-d-L_LDL_TG	cisIL6R	Inverse variance weighted	26	-0.0023769369919095797	0.026513040496182423	0.9285640638875607	1
cisIL6R	met-d-L_LDL_TG_pct	Triglycerides to total lipids ratio in large LDL || id:met-d-L_LDL_TG_pct	cisIL6R	Inverse variance weighted	26	-0.1338509840176755	0.03355665096404035	6.64065902156976e-5	0.028355614022102876
cisIL6R	met-d-L_VLDL_C	Cholesterol in large VLDL || id:met-d-L_VLDL_C	cisIL6R	Inverse variance weighted	26	0.07969892633500823	0.025350058364074734	0.0016669267267260207	0.5850912810808333
cisIL6R	met-d-L_VLDL_C_pct	Cholesterol to total lipids ratio in large VLDL || id:met-d-L_VLDL_C_pct	cisIL6R	Inverse variance weighted	26	-0.06625666465890474	0.026894280163894654	0.013755071754065422	1
cisIL6R	met-d-L_VLDL_CE	Cholesteryl esters in large VLDL || id:met-d-L_VLDL_CE	cisIL6R	Inverse variance weighted	26	0.07758561673189225	0.025607058806389933	0.0024467302175568304	0.8245480833166519
cisIL6R	met-d-L_VLDL_CE_pct	Cholesteryl esters to total lipids ratio in large VLDL || id:met-d-L_VLDL_CE_pct	cisIL6R	Inverse variance weighted	26	-0.042683647222313374	0.027495449831472542	0.12056905773506785	1
cisIL6R	met-d-L_VLDL_FC	Free cholesterol in large VLDL || id:met-d-L_VLDL_FC	cisIL6R	Inverse variance weighted	26	0.07878353539484077	0.02507081638389363	0.0016754606737825273	0.5864112358238845
cisIL6R	met-d-L_VLDL_FC_pct	Free cholesterol to total lipids ratio in large VLDL || id:met-d-L_VLDL_FC_pct	cisIL6R	Inverse variance weighted	26	-0.09668907444594135	0.02568733759359488	1.6716647115379854e-4	0.0687054196442112
cisIL6R	met-d-L_VLDL_L	Total lipids in large VLDL || id:met-d-L_VLDL_L	cisIL6R	Inverse variance weighted	26	0.09027004354098195	0.025048277491504848	3.1354726609438596e-4	0.12573245370384878
cisIL6R	met-d-L_VLDL_P	Concentration of large VLDL particles || id:met-d-L_VLDL_P	cisIL6R	Inverse variance weighted	26	0.08206284013696244	0.02502657910643702	0.0010416549914490153	0.38020407187889055
cisIL6R	met-d-L_VLDL_PL	Phospholipids in large VLDL || id:met-d-L_VLDL_PL	cisIL6R	Inverse variance weighted	26	0.07479925030626623	0.025007910746548262	0.002780440377445399	0.9175453245569817
cisIL6R	met-d-L_VLDL_PL_pct	Phospholipids to total lipids ratio in large VLDL || id:met-d-L_VLDL_PL_pct	cisIL6R	Inverse variance weighted	26	-0.0686515859467683	0.025966432005321338	0.008196678357769983	1
cisIL6R	met-d-L_VLDL_TG	Triglycerides in large VLDL || id:met-d-L_VLDL_TG	cisIL6R	Inverse variance weighted	26	0.10100490667873739	0.025395804181957186	6.972326866121897e-5	0.029702112449679283
cisIL6R	met-d-L_VLDL_TG_pct	Triglycerides to total lipids ratio in large VLDL || id:met-d-L_VLDL_TG_pct	cisIL6R	Inverse variance weighted	26	0.09428253848551725	0.026772184423293464	4.2885333240777116e-4	0.16853935963625408
cisIL6R	met-d-LA	Linoleic acid || id:met-d-LA	cisIL6R	Inverse variance weighted	26	0.16665953197721767	0.0254248166638318	5.56439482754791e-11	2.7543754396362155e-8
cisIL6R	met-d-LA_pct	Ratio of linoleic acid to total fatty acids || id:met-d-LA_pct	cisIL6R	Inverse variance weighted	26	0.11430923167368572	0.02642649746879696	1.5214925467870887e-5	0.006755426907734674
cisIL6R	met-d-Lactate	Lactate || id:met-d-Lactate	cisIL6R	Inverse variance weighted	26	0.051510548657627754	0.02596780179336637	0.047296939097809985	1
cisIL6R	met-d-LDL_C	LDL cholesterol || id:met-d-LDL_C	cisIL6R	Inverse variance weighted	26	0.12784658666388754	0.025805017453119854	7.257972876810939e-7	3.447537116485196e-4
cisIL6R	met-d-LDL_CE	Cholesteryl esters in LDL || id:met-d-LDL_CE	cisIL6R	Inverse variance weighted	26	0.12898231055706302	0.02584973324017075	6.047438684089469e-7	2.8846282523106763e-4
cisIL6R	met-d-LDL_FC	Free cholesterol in LDL || id:met-d-LDL_FC	cisIL6R	Inverse variance weighted	26	0.11948314583310432	0.02563768507886174	3.155190175698304e-6	0.0014513874808212198
cisIL6R	met-d-LDL_L	Total lipids in LDL || id:met-d-LDL_L	cisIL6R	Inverse variance weighted	26	0.12306095455258184	0.025830438649960704	1.896197089391301e-6	8.817316465669549e-4
cisIL6R	met-d-LDL_P	Concentration of LDL particles || id:met-d-LDL_P	cisIL6R	Inverse variance weighted	26	0.08933154613068114	0.025895686069432634	5.612742351975148e-4	0.21328420937505563
cisIL6R	met-d-LDL_PL	Phospholipids in LDL || id:met-d-LDL_PL	cisIL6R	Inverse variance weighted	26	0.11656135543798044	0.025857522263568074	6.549353014762065e-6	0.0029537582096576913
cisIL6R	met-d-LDL_size	Average diameter for LDL particles || id:met-d-LDL_size	cisIL6R	Inverse variance weighted	26	-0.013530232170803617	0.03048986658298887	0.6572149493841088	1
cisIL6R	met-d-LDL_TG	Triglycerides in LDL || id:met-d-LDL_TG	cisIL6R	Inverse variance weighted	26	0.012199027201251659	0.027266039194485964	0.6545809471175086	1
cisIL6R	met-d-Leu	Leucine || id:met-d-Leu	cisIL6R	Inverse variance weighted	26	0.06489037394740929	0.024874104692115866	0.009087303606099058	1
cisIL6R	met-d-M_HDL_C	Cholesterol in medium HDL || id:met-d-M_HDL_C	cisIL6R	Inverse variance weighted	26	0.10046003162270513	0.02808628096891424	3.4777770064397975e-4	0.138420818524445
cisIL6R	met-d-M_HDL_C_pct	Cholesterol to total lipids ratio in medium HDL || id:met-d-M_HDL_C_pct	cisIL6R	Inverse variance weighted	26	0.03910678048189853	0.02797660026261678	0.16216144629026283	1
cisIL6R	met-d-M_HDL_CE	Cholesteryl esters in medium HDL || id:met-d-M_HDL_CE	cisIL6R	Inverse variance weighted	26	0.09923505952402849	0.028534111821581422	5.05604784941842e-4	0.19617465655743468
cisIL6R	met-d-M_HDL_CE_pct	Cholesteryl esters to total lipids ratio in medium HDL || id:met-d-M_HDL_CE_pct	cisIL6R	Inverse variance weighted	26	0.02569390969081017	0.028468419245048497	0.3667696616751709	1
cisIL6R	met-d-M_HDL_FC	Free cholesterol in medium HDL || id:met-d-M_HDL_FC	cisIL6R	Inverse variance weighted	26	0.10313158509939878	0.026255121866732272	8.563532591801854e-5	0.036138107537403825
cisIL6R	met-d-M_HDL_FC_pct	Free cholesterol to total lipids ratio in medium HDL || id:met-d-M_HDL_FC_pct	cisIL6R	Inverse variance weighted	26	0.07567964042294285	0.023212325805554507	0.0011128606602591265	0.40285555901380377
cisIL6R	met-d-M_HDL_L	Total lipids in medium HDL || id:met-d-M_HDL_L	cisIL6R	Inverse variance weighted	26	0.10716743037696315	0.029111448405711168	2.320648055383439e-4	0.09421831104856762
cisIL6R	met-d-M_HDL_P	Concentration of medium HDL particles || id:met-d-M_HDL_P	cisIL6R	Inverse variance weighted	26	0.11233697198362662	0.028283932613690468	7.134379166395347e-5	0.030321111457180222
cisIL6R	met-d-M_HDL_PL	Phospholipids in medium HDL || id:met-d-M_HDL_PL	cisIL6R	Inverse variance weighted	26	0.10162600446201067	0.029390856374288104	5.447223587208777e-4	0.20808394103137529
cisIL6R	met-d-M_HDL_PL_pct	Phospholipids to total lipids ratio in medium HDL || id:met-d-M_HDL_PL_pct	cisIL6R	Inverse variance weighted	26	-0.0998167814937958	0.0282716500968273	4.145687099887853e-4	0.1637546404455702
cisIL6R	met-d-M_HDL_TG	Triglycerides in medium HDL || id:met-d-M_HDL_TG	cisIL6R	Inverse variance weighted	26	0.06489116274755824	0.030710737455074785	0.03460251117551531	1
cisIL6R	met-d-M_HDL_TG_pct	Triglycerides to total lipids ratio in medium HDL || id:met-d-M_HDL_TG_pct	cisIL6R	Inverse variance weighted	26	0.004919219213143173	0.028292564203669376	0.8619678779333043	1
cisIL6R	met-d-M_LDL_C	Cholesterol in medium LDL || id:met-d-M_LDL_C	cisIL6R	Inverse variance weighted	26	0.12666500549646215	0.025968471501494846	1.0735949644776242e-6	5.045896333044833e-4
cisIL6R	met-d-M_LDL_C_pct	Cholesterol to total lipids ratio in medium LDL || id:met-d-M_LDL_C_pct	cisIL6R	Inverse variance weighted	26	0.1076077578677377	0.03230248334959379	8.645585918814145e-4	0.3198866789961234
cisIL6R	met-d-M_LDL_CE	Cholesteryl esters in medium LDL || id:met-d-M_LDL_CE	cisIL6R	Inverse variance weighted	26	0.1243828159098051	0.025956757213436637	1.6518922580147448e-6	7.697817922348711e-4
cisIL6R	met-d-M_LDL_CE_pct	Cholesteryl esters to total lipids ratio in medium LDL || id:met-d-M_LDL_CE_pct	cisIL6R	Inverse variance weighted	26	0.07044122919001133	0.02678670021654502	0.008545796043126738	1
cisIL6R	met-d-M_LDL_FC	Free cholesterol in medium LDL || id:met-d-M_LDL_FC	cisIL6R	Inverse variance weighted	26	0.12249523534620822	0.02588556167349096	2.2211715656363895e-6	0.001026181263324012
cisIL6R	met-d-M_LDL_FC_pct	Free cholesterol to total lipids ratio in medium LDL || id:met-d-M_LDL_FC_pct	cisIL6R	Inverse variance weighted	26	0.014507874868257005	0.02940257493602628	0.6217144998600498	1
cisIL6R	met-d-M_LDL_L	Total lipids in medium LDL || id:met-d-M_LDL_L	cisIL6R	Inverse variance weighted	26	0.12534804092649016	0.025956344717494674	1.3709166119507073e-6	6.429598910048818e-4
cisIL6R	met-d-M_LDL_P	Concentration of medium LDL particles || id:met-d-M_LDL_P	cisIL6R	Inverse variance weighted	26	0.09067740833847894	0.025996843956477684	4.8661891130290875e-4	0.18978137540813442
cisIL6R	met-d-M_LDL_PL	Phospholipids in medium LDL || id:met-d-M_LDL_PL	cisIL6R	Inverse variance weighted	26	0.12757357262008207	0.025955339757401486	8.87287390410944e-7	4.196869356643765e-4
cisIL6R	met-d-M_LDL_PL_pct	Phospholipids to total lipids ratio in medium LDL || id:met-d-M_LDL_PL_pct	cisIL6R	Inverse variance weighted	26	-0.011919738420740605	0.025918449150183508	0.6455923301599261	1
cisIL6R	met-d-M_LDL_TG	Triglycerides in medium LDL || id:met-d-M_LDL_TG	cisIL6R	Inverse variance weighted	26	0.028895099532289	0.02830531113171403	0.30733182812662285	1
cisIL6R	met-d-M_LDL_TG_pct	Triglycerides to total lipids ratio in medium LDL || id:met-d-M_LDL_TG_pct	cisIL6R	Inverse variance weighted	26	-0.11439782004220315	0.036431812342394794	0.0016891729707797878	0.589521366802146
cisIL6R	met-d-M_VLDL_C	Cholesterol in medium VLDL || id:met-d-M_VLDL_C	cisIL6R	Inverse variance weighted	26	0.07738731051964037	0.02584469521733053	0.0027505650484751978	0.9104370310452905
cisIL6R	met-d-M_VLDL_C_pct	Cholesterol to total lipids ratio in medium VLDL || id:met-d-M_VLDL_C_pct	cisIL6R	Inverse variance weighted	26	-0.02065481043817286	0.0324920563391598	0.5249797967941257	1
cisIL6R	met-d-M_VLDL_CE	Cholesteryl esters in medium VLDL || id:met-d-M_VLDL_CE	cisIL6R	Inverse variance weighted	26	0.05916133506025805	0.02728354465238507	0.03012911041160331	1
cisIL6R	met-d-M_VLDL_CE_pct	Cholesteryl esters to total lipids ratio in medium VLDL || id:met-d-M_VLDL_CE_pct	cisIL6R	Inverse variance weighted	26	-0.020281712438773407	0.03225791104693773	0.5295218552243424	1
cisIL6R	met-d-M_VLDL_FC	Free cholesterol in medium VLDL || id:met-d-M_VLDL_FC	cisIL6R	Inverse variance weighted	26	0.09142935587116402	0.025912459026347957	4.18089908803024e-4	0.16472742406839147
cisIL6R	met-d-M_VLDL_FC_pct	Free cholesterol to total lipids ratio in medium VLDL || id:met-d-M_VLDL_FC_pct	cisIL6R	Inverse variance weighted	26	-0.02504161711936041	0.03271766912826797	0.4440422507704422	1
cisIL6R	met-d-M_VLDL_L	Total lipids in medium VLDL || id:met-d-M_VLDL_L	cisIL6R	Inverse variance weighted	26	0.11211933254094812	0.025739323612137002	1.3248806228609628e-5	0.005908967577959894
cisIL6R	met-d-M_VLDL_P	Concentration of medium VLDL particles || id:met-d-M_VLDL_P	cisIL6R	Inverse variance weighted	26	0.10345553181269229	0.02585251738328942	6.287344806035312e-5	0.026909835769831136
cisIL6R	met-d-M_VLDL_PL	Phospholipids in medium VLDL || id:met-d-M_VLDL_PL	cisIL6R	Inverse variance weighted	26	0.10013406223100892	0.025875985886945924	1.0893896881252304e-4	0.04553635322708331
cisIL6R	met-d-M_VLDL_PL_pct	Phospholipids to total lipids ratio in medium VLDL || id:met-d-M_VLDL_PL_pct	cisIL6R	Inverse variance weighted	26	-0.01477481714504337	0.03130555929647563	0.6369588654509617	1
cisIL6R	met-d-M_VLDL_TG	Triglycerides in medium VLDL || id:met-d-M_VLDL_TG	cisIL6R	Inverse variance weighted	26	0.11034309650054697	0.025851030707562592	1.9686103892232464e-5	0.00862251350479782
cisIL6R	met-d-M_VLDL_TG_pct	Triglycerides to total lipids ratio in medium VLDL || id:met-d-M_VLDL_TG_pct	cisIL6R	Inverse variance weighted	26	0.01897068694126788	0.032476943723467766	0.5591343064924615	1
cisIL6R	met-d-MUFA	Monounsaturated fatty acids || id:met-d-MUFA	cisIL6R	Inverse variance weighted	26	0.062188262367567824	0.02730428568363426	0.022750373997567935	1
cisIL6R	met-d-MUFA_pct	Ratio of monounsaturated fatty acids to total fatty acids || id:met-d-MUFA_pct	cisIL6R	Inverse variance weighted	26	-0.035958600304533614	0.02518711526991106	0.1533901640572368	1
cisIL6R	met-d-non_HDL_C	Total cholesterol minus HDL-C || id:met-d-non_HDL_C	cisIL6R	Inverse variance weighted	26	0.11560029396428788	0.025777065822141974	7.304466719148101e-6	0.0032797055568974977
cisIL6R	met-d-Omega_3	Omega-3 fatty acids || id:met-d-Omega_3	cisIL6R	Inverse variance weighted	26	0.10370930516675624	0.030599748104634814	7.009152642752907e-4	0.26144139357468343
cisIL6R	met-d-Omega_3_pct	Ratio of omega-3 fatty acids to total fatty acids || id:met-d-Omega_3_pct	cisIL6R	Inverse variance weighted	26	0.062921361478865	0.026958279871868076	0.019594291899542295	1
cisIL6R	met-d-Omega_6	Omega-6 fatty acids || id:met-d-Omega_6	cisIL6R	Inverse variance weighted	26	0.14597896141777236	0.02531466498758289	8.089782303398222e-9	3.931634199451536e-6
cisIL6R	met-d-Omega_6_by_Omega_3	Ratio of omega-6 fatty acids to omega-3 fatty acids || id:met-d-Omega_6_by_Omega_3	cisIL6R	Inverse variance weighted	26	-0.056794484178876226	0.02798050931457424	0.04237815817328269	1
cisIL6R	met-d-Omega_6_pct	Ratio of omega-6 fatty acids to total fatty acids || id:met-d-Omega_6_pct	cisIL6R	Inverse variance weighted	26	0.027882155445936776	0.025896951309803774	0.28163315757026897	1
cisIL6R	met-d-Phe	Phenylalanine || id:met-d-Phe	cisIL6R	Inverse variance weighted	26	-0.010819581533096269	0.025948750170128532	0.676707928901936	1
cisIL6R	met-d-Phosphatidylc	Phosphatidylcholines || id:met-d-Phosphatidylc	cisIL6R	Inverse variance weighted	26	0.15716541014436486	0.024285244725301854	9.694358184373207e-11	4.779318584895991e-8
cisIL6R	met-d-Phosphoglyc	Phosphoglycerides || id:met-d-Phosphoglyc	cisIL6R	Inverse variance weighted	26	0.1425645204225578	0.02469228587634006	7.757427499475308e-9	3.777867192244475e-6
cisIL6R	met-d-PUFA	Polyunsaturated fatty acids || id:met-d-PUFA	cisIL6R	Inverse variance weighted	26	0.14828901515072762	0.026960636976385125	3.793511470016861e-8	1.8322660400181438e-5
cisIL6R	met-d-PUFA_by_MUFA	Ratio of polyunsaturated fatty acids to monounsaturated fatty acids || id:met-d-PUFA_by_MUFA	cisIL6R	Inverse variance weighted	26	0.03602221242140918	0.02559458196159422	0.1593042054873302	1
cisIL6R	met-d-PUFA_pct	Ratio of polyunsaturated fatty acids to total fatty acids || id:met-d-PUFA_pct	cisIL6R	Inverse variance weighted	26	0.035910526179065934	0.024950261752102333	0.15006991931918615	1
cisIL6R	met-d-Pyruvate	Pyruvate || id:met-d-Pyruvate	cisIL6R	Inverse variance weighted	26	-0.1274175973315463	0.02754418578509924	3.7291327342535665e-6	0.0017079427922881334
cisIL6R	met-d-Remnant_C	Remnant cholesterol (non-HDL, non-LDL -cholesterol) || id:met-d-Remnant_C	cisIL6R	Inverse variance weighted	26	0.09944573054536443	0.025751297190780856	1.1256594655694982e-4	0.046714867821134175
cisIL6R	met-d-S_HDL_C	Cholesterol in small HDL || id:met-d-S_HDL_C	cisIL6R	Inverse variance weighted	26	0.16649272884983918	0.04068703891581516	4.2760674115165873e-5	0.018387089869521325
cisIL6R	met-d-S_HDL_C_pct	Cholesterol to total lipids ratio in small HDL || id:met-d-S_HDL_C_pct	cisIL6R	Inverse variance weighted	26	0.018871964497361917	0.03020521632190925	0.5321078648531892	1
cisIL6R	met-d-S_HDL_CE	Cholesteryl esters in small HDL || id:met-d-S_HDL_CE	cisIL6R	Inverse variance weighted	26	0.16109688618622597	0.04165675968204912	1.1007193164638819e-4	0.045789923564897486
cisIL6R	met-d-S_HDL_CE_pct	Cholesteryl esters to total lipids ratio in small HDL || id:met-d-S_HDL_CE_pct	cisIL6R	Inverse variance weighted	26	0.01612619444252885	0.032367161385831615	0.6183240381494415	1
cisIL6R	met-d-S_HDL_FC	Free cholesterol in small HDL || id:met-d-S_HDL_FC	cisIL6R	Inverse variance weighted	26	0.16004218490259328	0.03509595439863079	5.1121474770924646e-6	0.0023260271020770712
cisIL6R	met-d-S_HDL_FC_pct	Free cholesterol to total lipids ratio in small HDL || id:met-d-S_HDL_FC_pct	cisIL6R	Inverse variance weighted	26	0.015439199506082989	0.030694640101067577	0.6149689555071975	1
cisIL6R	met-d-S_HDL_L	Total lipids in small HDL || id:met-d-S_HDL_L	cisIL6R	Inverse variance weighted	26	0.15885363540087746	0.04066202803888536	9.357195631412875e-5	0.03930022165193407
cisIL6R	met-d-S_HDL_P	Concentration of small HDL particles || id:met-d-S_HDL_P	cisIL6R	Inverse variance weighted	26	0.17117310651330078	0.04090255951359954	2.8529211957235184e-5	0.01243873641335454
cisIL6R	met-d-S_HDL_PL	Phospholipids in small HDL || id:met-d-S_HDL_PL	cisIL6R	Inverse variance weighted	26	0.15254336240011993	0.03941924519366152	1.0893864408393136e-4	0.04553635322708331
cisIL6R	met-d-S_HDL_PL_pct	Phospholipids to total lipids ratio in small HDL || id:met-d-S_HDL_PL_pct	cisIL6R	Inverse variance weighted	26	-0.008359190981073062	0.02505447186659472	0.7386507187875813	1
cisIL6R	met-d-S_HDL_TG	Triglycerides in small HDL || id:met-d-S_HDL_TG	cisIL6R	Inverse variance weighted	26	0.04434526721027473	0.030167289841517928	0.14156757938656533	1
cisIL6R	met-d-S_HDL_TG_pct	Triglycerides to total lipids ratio in small HDL || id:met-d-S_HDL_TG_pct	cisIL6R	Inverse variance weighted	26	-0.020249392290172297	0.027793618583459367	0.46626923511113877	1
cisIL6R	met-d-S_LDL_C	Cholesterol in small LDL || id:met-d-S_LDL_C	cisIL6R	Inverse variance weighted	26	0.11917192300664924	0.025942631273510666	4.355150142359545e-6	0.0019859484649159525
cisIL6R	met-d-S_LDL_C_pct	Cholesterol to total lipids ratio in small LDL || id:met-d-S_LDL_C_pct	cisIL6R	Inverse variance weighted	26	0.1734727507290448	0.027850324295926297	4.701666941132645e-10	2.3085184680961284e-7
cisIL6R	met-d-S_LDL_CE	Cholesteryl esters in small LDL || id:met-d-S_LDL_CE	cisIL6R	Inverse variance weighted	26	0.12450775151096871	0.02593150110932511	1.5755283899789058e-6	7.35771758120149e-4
cisIL6R	met-d-S_LDL_CE_pct	Cholesteryl esters to total lipids ratio in small LDL || id:met-d-S_LDL_CE_pct	cisIL6R	Inverse variance weighted	26	0.160347097496753	0.025876609422605914	5.769446910139212e-10	2.8270289859682136e-7
cisIL6R	met-d-S_LDL_FC	Free cholesterol in small LDL || id:met-d-S_LDL_FC	cisIL6R	Inverse variance weighted	26	0.09317294120608476	0.027065403229175986	5.763409863124619e-4	0.21843323381242305
cisIL6R	met-d-S_LDL_FC_pct	Free cholesterol to total lipids ratio in small LDL || id:met-d-S_LDL_FC_pct	cisIL6R	Inverse variance weighted	26	0.014971074657192237	0.029274989534612453	0.6090747013838108	1
cisIL6R	met-d-S_LDL_L	Total lipids in small LDL || id:met-d-S_LDL_L	cisIL6R	Inverse variance weighted	26	0.10758377169974527	0.02590948342907742	3.2916017025168725e-5	0.014285551388923226
cisIL6R	met-d-S_LDL_P	Concentration of small LDL particles || id:met-d-S_LDL_P	cisIL6R	Inverse variance weighted	26	0.09280509634759873	0.025941453110598794	3.4691934467279443e-4	0.138420818524445
cisIL6R	met-d-S_LDL_PL	Phospholipids in small LDL || id:met-d-S_LDL_PL	cisIL6R	Inverse variance weighted	26	0.07474370884568071	0.026647899406889452	0.005033796003965045	1
cisIL6R	met-d-S_LDL_PL_pct	Phospholipids to total lipids ratio in small LDL || id:met-d-S_LDL_PL_pct	cisIL6R	Inverse variance weighted	26	-0.17816577113779045	0.02587265464953267	5.727913032392865e-12	2.846772777099254e-9
